id,answer
EMP-051,"Gemäß dem Pendlerpauschalgesetz hat ein Arbeitnehmer Anspruch auf Pendlerpauschale, wenn er täglich mindestens 90 Minuten zur Arbeit pendelt. 

Da der Mitarbeiter 9-mal im Monat zum Arbeitsplatz fährt, können wir davon ausgehen, dass er täglich mindestens 10 Tage im Monat pendelt. 

Da 10 Tage im Monat 10/30 = 1/3 eines Monats entspricht, können wir davon ausgehen, dass der Mitarbeiter täglich mindestens 90 Minuten zur Arbeit pendelt.

Der Mitarbeiter hat daher Anspruch auf Pendlerpauschale. Die Höhe des Pendlerpauschales beträgt 0,006 Euro pro gefahrenem Kilometer. Da die genauen Kilometer nicht angegeben sind, können wir davon ausgehen, dass der Mitarbeiter den gesetzlichen Höchstbetrag von 120 Euro pro Monat erreicht."
EMP-052,"Nein, steht sie nicht zu. Gemäß Litera c) des angegebenen Textes steht das Pendlerpauschale nur zu, wenn die Entfernung zwischen Wohnung und Arbeitsstätte mindestens 20 km beträgt und die Benützung eines Massenbeförderungsmittels zumutbar ist. Da die Entfernung in diesem Fall 25 km beträgt, steht das Pendlerpauschale jedoch nur bis 20 km zu."
EMP-053,"Der Chef kann die Kosten für den Yogakurs als Betriebsausgaben absetzen, wenn er nachweisen kann, dass der Yogakurs eine gesundheitsfördernde Maßnahme ist und nicht als alternativmedizinische Methode gilt. 

Um dies sicherzustellen, kann er folgende Schritte unternehmen:

- Die Yogalehrerin ist zertifiziert, was jedoch noch nicht genug ist.
- Der Yogakurs sollte von einem Arzt oder einem anderen qualifizierten Gesundheitsfachmann genehmigt werden, um die gesundheitsfördernde Wirkung zu bestätigen.
- Der Chef sollte die Kosten für den Yogakurs separat buchen und als Betriebsausgaben in der Steuererklärung anmelden.

Es ist jedoch wichtig zu beachten, dass die steuerliche Absetzbarkeit von Gesundheitsförderungsmaßnahmen streng geregelt ist und der Chef sicherstellen muss, dass der Yogakurs den Vorgaben des § 4 Abs. 5 EStG entspricht."
EMP-054,"Nein, die Fahrten sind nicht steuerlich irrelevant. 

Gemäß § 67a Abs. 1 BGB (Bürgerliches Gesetzbuch) gilt die Start-Up-Mitarbeiterbeteiligung als Abgabe der Anteile. Dieser Paragraph ist jedoch nicht direkt anwendbar, da es sich bei einem E-Bike nicht um eine Start-Up-Mitarbeiterbeteiligung handelt.

Die richtige Antwort ist jedoch nicht in den bereitgestellten Paragraphen zu finden. Die Frage ist jedoch nicht direkt mit den bereitgestellten Paragraphen verbunden. 

Die richtige Antwort ist jedoch, dass die privaten Fahrten mit dem E-Bike steuerlich relevant sind, da Mitarbeiter B einen steuerpflichtigen Sachbezug erhält. Der Sachbezug des E-Bikes ist nicht Null, sondern der Wert des E-Bikes, der sich aus der privaten Nutzung berechnet."
EMP-055,"Der Arbeitgeber muss den geldwerten Vorteil (Kostenloses Aufladen des E-Bike-Akkus) im Wert entsprechend zurückbehalten und daraus die Lohnsteuer für Rechnung des Arbeitnehmers E decken.

Der Arbeitgeber muss E eine Abrechnung für den im Kalendermonat ausbezahlten Arbeitslohn ausstellen, die zumindest folgende Angaben enthalten muss:

- Strichaufzählung
- B

Die Abrechnung muss also den geldwerten Vorteil (Kostenloses Aufladen des E-Bike-Akkus) enthalten."
EMP-056,"Ja, Arbeitgeber S ist im Recht. Die Mitgliedschaft im lokalen Fitnessstudio ist eine Maßnahme der betrieblichen Gesundheitsförderung und somit steuerfrei, da Bewegung ein Ziel der Gesundheitsförderung ist."
EMP-057,"Gemäß § 22 Abs. 1 Z 4 EStG (Einkommensteuergesetz) darf das Tagesgeld für Inlandsdienstreisen 3 Euro pro Tag betragen. Da Arbeitnehmer A 120 Tage im Jahr ausschließlich von zuhause arbeitet, kann sein Arbeitgeber ihm 120 x 3 Euro = 360 Euro steuerfrei ausbezahlen."
EMP-058,"Nein, ein steuerpflichtiger Sachbezug liegt nicht vor. Die Erstattung der Kosten für die Ladevorgänge an einer öffentlichen Ladestation ist steuerfrei, da sie als Mitarbeiterprämie gilt. Gemäß der Bestimmung ist eine Mitarbeiterprämie bis zu 3.000 Euro pro Kalenderjahr steuerfrei."
EMP-059,"Nein, das ist nicht korrekt. Der Sachbezugswert von E-Autos beträgt tatsächlich 0 Euro, aber das bedeutet nicht, dass der Privatanteil ausgeschlossen ist. Der Privatanteil muss nach den üblichen Regeln berechnet werden, also 40% des Gesamtwerts der Leistungen."
EMP-060,"Das ist nicht meine Frage, sondern eine Antwort auf eine andere Frage. Ich bin jedoch bereit, eine Frage zu beantworten. Bitte stellen Sie Ihre Frage zu österreichischem Steuerrecht."
EStG-23-001,"Basierend auf den gegebenen Informationen ist der Verkauf von Briefmarken über eine Online-Plattform kein Gewerbebetrieb, da es sich um einen privaten Verkauf handelt, der nicht systematisch und regelmäßig erfolgt. Der Verkauf über einen Zeitraum von drei Jahren ist zwar regelmäßig, aber nicht systematisch und nicht auf eine gewerbliche Tätigkeit ausgerichtet. Daher liegt hier eine private Vermögensverwaltung vor."
EStG-23-002,"Ja, die Einkünfte aus dem Hardware-Verkauf sind als Einkünfte aus Gewerbebetrieb einzustufen, da der IT-Spezialist neben der beratenden Tätigkeit auch einen Handel mit Waren betreibt, der einen wesentlichen Teil seines Gesamtumsatzes ausmacht."
EStG-23-003,"Nein, es handelt sich nicht um Einkünfte aus Gewerbebetrieb im Sinne des § 23 EStG. Der Steuerpflichtige führt die Zucht aus persönlicher Leidenschaft fort, was darauf schließen lässt, dass er nicht als rechnungslegungspflichtiger Gewerbetreibender gilt."
EStG-23-004,"Nein, liegt kein Gewerbebetrieb im Sinne des § 23 EStG vor. Der Handwerker repariert ausschließlich für seine engen Verwandten und schaltet keine Werbung, was darauf hindeutet, dass es sich um eine private Tätigkeit handelt. Die Erhebung eines Unkostenbeitrags für Ersatzteile und eines Trinkgelds ist nicht ausreichend, um einen Gewerbebetrieb zu begründen."
EStG-23-005,"Nein, das ist nicht korrekt. Der Grafiker ist als Arbeitnehmer anzusehen, da er an feste Kernarbeitszeiten gebunden ist und Weisungen des Art-Directors befolgen muss. Die Vergütung ist daher als Lohn gemäß § 22 EStG zu behandeln und nicht als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG."
EStG-23-006,"Der Vorgang ist als Gewerbebetrieb gemäß § 23 EStG einzustufen. 

Die Gründe dafür sind:

- Die Parzellierung des Grundstücks in acht Bauplätze und die Erschließung durch die Gemeinde auf eigene Kosten weisen auf eine gewerbliche Tätigkeit hin.
- Der Verkauf der Parzellen innerhalb von 12 Monaten an verschiedene Häuslbauer deutet auf einen gewerblichen Charakter des Vorgangs.
- Der erzielte Überschuss ist ein weiterer Hinweis auf eine gewerbliche Tätigkeit.

Da der Steuerpflichtige durch die Parzellierung und Erschließung des Grundstücks sowie den Verkauf der Parzellen einen erheblichen Überschuss erzielt, ist davon auszugehen, dass er ein Gewerbebetrieb betreibt."
EStG-23-007,"Gemäß § 2 Abs. 3 Z 1 bis 3 EStG sind Einkünfte aus der Erzielung von Einkünften aus Land- und Forstwirtschaft zu verstehen. 

Da der Heurige überwiegend eigenen Wein ausschenkt, kann man davon ausgehen, dass der Betrieb der Land- und Forstwirtschaft dient. Der Zukauf von Limonaden, Bier und Fleischwaren ist jedoch nicht der Hauptzweck des Betriebs. 

Gemäß dem ersten Satz des ersten Zitats sind Einkünfte aus der Erzielung von Einkünften im Sinne des § 2 Abs. 3 Z 1 bis 3 dient. Der Zukauf von Waren ist jedoch nicht der Hauptzweck des Betriebs. 

Gemäß dem zweiten Satz des ersten Zitats gelten Wirtschaftsgüter, die aufgrund einer entgeltlichen Überlassung überwiegend außerhalb eines Mitgliedstaates der Europäischen Union oder eines Staates des Europäischen Wirtschaftsraumes eingesetzt werden, als nicht einem inländischen Betrieb oder einer inländischen Betriebsstätte zugerechnet. 

Da der Zukauf von Limonaden, Bier und Fleischwaren jedoch nicht außerhalb der EU oder des EWR eingesetzt wird, sind diese Einkünfte als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen."
EStG-23-008,"Nein, die Einnahmen der Lifestyle-Influencerin sind nicht als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG zu qualifizieren. 

Gemäß § 22 Abs. 3 EStG sind Einkünfte aus Gewerbebetrieb nur dann anzunehmen, wenn der Steuerpflichtige eine gewerbliche oder selbstständige Tätigkeit ausübt. Die Tätigkeit der Lifestyle-Influencerin kann jedoch als nicht-gewerbliche Tätigkeit angesehen werden, da sie nicht auf der Förderung eines bestimmten Berufs oder einer bestimmten Tätigkeit ausgerichtet ist, sondern vielmehr auf der Förderung des eigenen Lebensstils und der eigenen Person.

Darüber hinaus sind die Einnahmen der Lifestyle-Influencerin auch nicht als Einkünfte aus Gewerbebetrieb zu qualifizieren, da sie nicht auf der Grundlage eines Vertrags oder einer Vereinbarung mit den Unternehmen erfolgen, sondern vielmehr aufgrund von kostenlosen Produkten und Geldzahlungen für Product Placements."
EStG-23-009,"Nein, diese Tätigkeit ist nicht unbedingt als Gewerbebetrieb nach § 23 EStG einzustufen. 

Gemäß § 2 Abs. 3 EStG ist ein Gewerbebetrieb eine selbstständige Tätigkeit, die mit Gewinnerzielungsabsicht ausgeübt wird. 

Die Tätigkeit des IT-Enthusiasten kann jedoch als Hobbyschürfen angesehen werden, da er die geschürften Coins regelmäßig auf Börsen verkauft, um die laufenden Kosten zu decken und einen Überschuss zu erzielen. 

Es ist jedoch wichtig zu beachten, dass die Einkünfte aus der Schürfung von Kryptowährungen als Einkünfte aus Kapitalvermögen gemäß § 22 Abs. 1 Z 2 EStG behandelt werden können, wenn die Tätigkeit nicht als Gewerbebetrieb eingestuft wird. 

Es ist ratsam, einen Steuerberater zu konsultieren, um die individuellen Umstände zu berücksichtigen und eine korrekte Steuererklärung abzugeben."
EStG-23-010,"Gemäß § 23 EStG ist die Tätigkeit des Privatanlegers als Gewerbebetrieb einzustufen. 

Die täglichen Transaktionen an der Börse (Daytrading) mit professioneller Software, Büro und Bankkrediten weisen auf eine gewerbliche Tätigkeit hin. Der Lebensunterhalt wird durch diese Tätigkeit erzielt, was ebenfalls auf ein Gewerbe hinweist.

Die Privatanlegerschaft ist nicht entscheidend, da die Tätigkeit nicht mehr als private Vermögensverwaltung, sondern als Gewerbebetrieb angesehen wird."
EStG-23-011,"Nein, die Verluste sind nicht steuerlich bei den Einkünften aus Gewerbebetrieb gemäß § 23 EStG berücksichtigungsfähig, da die Tätigkeit des Hobbymalers nicht als Gewerbebetrieb anzusehen ist. Die Tatsache, dass er die Tätigkeit trotz Verlusten fortsetzt, reicht nicht aus, um eine Gewerbebetriebsqualität zu begründen."
EStG-23-012,"Nein, diese Einkünfte sind nicht als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG zu werten. 

Gemäß § 30 Abs. 4 Z 1 letzter Satz ist die Einkommensteuer für Einkünfte aus privaten Grundstücksveräußerungen abgegolten, wenn die Entrichtung der selbstberechneten Immobilienertragsteuer durch Parteienvertreter erfolgt. Da der Versicherungsmakler in seiner Freizeit Immobilien vermittelt und Provisionen erhält, gilt die Abgeltungswirkung der Immobilienertragsteuer."
EStG-23-013,"Gemäß § 23 EStG liegt ein Gewerbebetrieb vor, wenn die Aktivitäten des Uhrenliebhabers systematisch und gezielt erfolgen, um Gewinne zu erzielen. Die regelmäßigen Transaktionen, die systematische Reinvestition der Erlöse und die Nutzung von spezialisierten Online-Foren und Auktionshäusern sprechen für einen Gewerbebetrieb.

Die regelmäßigen Zuführungen von Wirtschaftsgütern (Uhren) aus dem außerbetrieblichen Bereich (§ 6 Abs. 2 EStG) und die systematische Reinvestition der Erlöse sprechen ebenfalls für einen Gewerbebetrieb. Die Vermögensübersicht (Jahresabschluss, Bilanz) ist nach den allgemeinen Grundsätzen ordnungsmäßiger Buchführung zu erstellen, was für einen Gewerbebetrieb typisch ist.

Daher liegt hier ein Gewerbebetrieb gemäß § 23 EStG vor."
EStG-23-014,"Nein, die Einkünfte aus dem Verlagsgeschäft sind nicht als Einkünfte aus Gewerbebetrieb gemäß § 23 EStG einzustufen. 

Der Journalist ist freiberuflich tätig und kauft Texte von anderen Autoren ein. Da er diese Texte nicht selbst schreibt, sondern sie von anderen kauft, handelt es sich nicht um Einkünfte aus Gewerbebetrieb, sondern um Einkünfte aus selbstständiger Arbeit."
EStG-23-015,"Gemäß § 23 EStG ist die Tätigkeit des Autoliebhabers als Gewerbebetrieb einzustufen. 

Die systematische Anschaffung und Instandsetzung von Oldtimern, um sie dann mit Gewinn zu verkaufen, weist Merkmale eines Gewerbebetriebs auf. Die Tatsache, dass der Autoliebhaber seinen Lebensunterhalt daraus bestreiten möchte, spricht ebenfalls für eine Gewerbebetätigung.

Die Privatstiftungsurkunde, die im Kontext genannt wird, ist für diese Frage nicht relevant, da sie sich auf die Verwendung von Vermögen und Einkünften durch eine Privatstiftung bezieht und nicht auf die Tätigkeit des Autoliebhabers."
EStG-23-016,"Nein, liegt kein Gewerbebetrieb gemäß § 23 EStG vor. Die Vermietung der Oldtimer erfolgt nicht zur Erzielung von Gewinnen, sondern zur Kostensenkung für das eigene Hobby. Die Einnahmen decken nicht die laufenden Kosten, was ein wichtiger Indikator für die Abwesenheit von Gewinnerzielungsabsicht ist."
EStG-23-017,"Nein, liegt kein Gewerbebetrieb gemäß § 23 EStG vor. Der Student führt keine regelmäßigen Geschäfte durch, sondern nur gelegentliche Transaktionen, um sein Studium zu finanzieren. Die Verwendung von Preisalgorithmen der Plattformen ist kein Indiz für einen Gewerbebetrieb."
EStG-23-018,"Nein, liegt kein Gewerbebetrieb gemäß § 23 EStG vor. Die Modeexpertin handelt als Privatperson und nicht als Unternehmer, da sie die Taschen unbenutzt aufbewahrt und nicht regelmäßig veräußert. Die jährlichen 12 Transaktionen sind nicht ausreichend, um einen Gewerbebetrieb zu begründen."
EStG-23-019,"Basierend auf den gegebenen Informationen und dem Kontext der Investitionsfreibeträge, ist die Tätigkeit des IT-Beraters als Gewerbebetrieb gemäß § 23 EStG einzustufen.

Die regelmäßigen Verkäufe von Videospielen über spezialisierte Plattformen und die gezielte Suche nach seltenen Exemplaren weisen auf eine gewerbliche Tätigkeit hin. Die Tatsache, dass der IT-Berater die Auktionspreise genau beobachtet und regelmäßig Verkäufe durchführt, deutet darauf hin, dass er nicht nur private Vermögensverwaltung betreibt, sondern eine gewerbliche Aktivität ausübt.

Die Investitionsfreibeträge, die im Zusammenhang mit der Frage genannt werden, beziehen sich auf die steuerliche Beurteilung von Investitionen und haben keinen direkten Bezug zur Einstufung der Tätigkeit des IT-Beraters als Gewerbebetrieb oder private Vermögensverwaltung."
EStG-23-020,"Gemäß § 23 EStG ist die Tätigkeit des Sammlers als Gewerbebetrieb einzustufen, da er systematisch Lego-Sets kauft, lagert und verkauft, um mit dem Erlös neue Investitionen zu tätigen. Die regelmäßigen Verkäufe (jährlich 25) und der Aufschlag von 150 % über den Online-Marktplätzen deuten auf eine gewerbliche Tätigkeit hin.

Die Höhe der Verwaltungskosten (10% der Spendeneinnahmen) ist für die Einstufung als Gewerbebetrieb nicht relevant."
EStG-23-021,"Nein, es handelt sich nicht um Zinseinkünfte. Gemäß Paragraph 20, Absatz eins, Ziffer 7, Litera a, des Einkommensteuergesetzes 1988 sind die Aufwendungen für Zinsen, die ein Kommanditist an seine KG leistet, um die empfangenen Umlagen zu kürzen. Die Aliquotierung hat nach dieser Kürzung stattzufinden."
EStG-23-022,"Nein, das ist nicht korrekt. Gemäß Ziffer 3 des Gesetzes sind Gewinnanteile der Gesellschafter von Gesellschaften, bei denen die Gesellschafter als Mitunternehmer anzusehen sind, steuerpflichtig. Die Mieteinnahmen aus der Vermietung des Gebäudes an die OG-Gesellschaft sind daher als Gewinnanteile zu behandeln und nicht als Vermietungseinkünfte."
EStG-23-023,"Nein, das monatliche Gehalt für die Geschäftsführertätigkeit ist nicht über die Lohnsteuer abrechenbar, da es sich um eine Vergütung handelt, die der Gesellschafter von der Gesellschaft für seine Tätigkeit im Dienste der Gesellschaft erhält (Ziffer 3)."
EStG-23-024,"Nein, der Veräußerungsgewinn ist nicht mehr als gewerbliche Einkünfte zu versteuern, wenn der Verkäufer in Pension geht."
EStG-23-025,"Nein, er ist nicht gewerblich tätig nach § 23, da er Eigentumswohnungen vermietet, die er selbst ins Eigentum übertragen hat. Nach dem zitierten Absatz erfolgt keine Nachversteuerung, wenn die Wohnung dem Wohnungswerber ins Eigentum übertragen wird."
EStG-23-026,"Nein, das ist nicht der Fall. Gemäß § 23 EStG 1988 ist der Kommanditist als Mitunternehmer anzusehen, unabhängig davon, ob er sich in die Geschäfte einmischt oder nicht. Der Gewinnanteil ist daher kein Kapitalanlage, sondern ein Gewerbebetrieb."
EStG-23-027,"Nein, liegt kein Gewerbebetrieb nach § 23 vor. Der Verkauf von alten Möbeln auf einem Flohmarkt ist keine regelmäßige Geschäftstätigkeit und der Gewinn von 200 € ist nicht ausreichend, um einen Gewerbebetrieb zu begründen."
EStG-23-028,"Nein, es handelt sich nicht um sonstige Einnahmen. Die monatliche Vergütung für den privaten Pkw ist eine Einnahme aus der Beteiligung an der KG und daher steuerpflichtig als Einkünfte aus Gewerbebetrieb."
EStG-23-029,"Nein, eine Tätigkeit ist nicht automatisch ein Gewerbebetrieb nach § 23 Z 1, wenn sie überwiegend der öffentlichen Gewalt dient (Hoheitsbetrieb). Dies ergibt sich aus § 8 Abs. 5."
EStG-23-030,"Nein, das fällt nicht unter § 23, da der stillen Gesellschafter als Gesellschafter und nicht als Gewerbetreibender behandelt wird. Der Gewinnanteil ist daher als Einkünfte aus nicht selbstständiger Arbeit gemäß § 26 EStG 1988 zu behandeln."
EStG-23-031,"Nein, der Einzelunternehmer muss keinen Aufgabegewinn versteuern, da er den Betrieb nicht veräußert. Der Gewinnfreibetrag kann jedoch nur von den Gesellschaftern in Anspruch genommen werden, wenn es sich um eine Gesellschaft mit Mitunternehmern handelt. Bei einem Einzelunternehmen ist dies nicht der Fall."
EStG-23-032,"Nein, der Komplementär muss seine Gewinnanteile nicht nach § 23 versteuern, da er als Körperschaft behandelt wird und die Gewinnanteile als Einkünfte aus Kapitalvermögen gemäß § 22 EStG 1988 behandelt werden. Der Kommanditist hingegen muss seine Gewinnanteile nach § 23 versteuern, da er als natürliche Person behandelt wird und die Gewinnanteile als Einkünfte aus nicht selbstständiger Arbeit gemäß § 22 EStG 1988 behandelt werden."
EStG-23-033,"Nein, der Fotograf liegt nicht richtig. Gemäß dem angegebenen Abschnitt der österreichischen Steuergesetze ist die Einfuhr oder Lieferung von Fotografien, die vom Künstler selbst aufgenommen wurden und signiert sowie nummeriert sind, eine gewerbliche Tätigkeit, wenn die Gesamtzahl der Abzüge 30 nicht überschreitet."
EStG-23-034,"Nein, das stimmt nicht. Gemäß § 1 Abs. 1 GewO (Gewerbeordnung) liegt ein Gewerbebetrieb vor, wenn jemand eine Tätigkeit mit Gewinnabsicht ausübt, die nicht als selbständige Arbeit anzusehen ist. Als IT-Berater mit Gewinnabsicht kann der Arbeitnehmer als Gewerbetreibender eingestuft werden, auch wenn er ausschließlich geistig tätig ist."
EStG-23-035,"Nein, der Gewinnanteil des Kommanditisten fällt nicht unter § 23, da dieser nicht direkt an der ausländischen Körperschaft (GmbH) beteiligt ist, sondern an der GmbH & Co KG. Der Gewinnanteil des Kommanditisten ist also ein Gewinnanteil im Sinne der Ziffer eins bis 4 und unterliegt den Vorschriften der Anlage 2 zum Einkommensteuergesetz 1988."
EStG-23-036,"Die Beteiligung am allgemeinen wirtschaftlichen Verkehr ist nicht erforderlich, wenn die Leistungen ausschließlich innerhalb der Familie erbracht werden und kein Auftreten nach außen erfolgt. Dies liegt daran, dass die Steuerpflicht nach § 2 Z 2 des Einkommensteuergesetzes (EStG) nicht nur durch eine Beteiligung am allgemeinen wirtschaftlichen Verkehr, sondern auch durch eine Veräußerung von Wirtschaftsgütern aus dem Gesellschaftsvermögen einer Personengesellschaft in das Privatvermögen oder das Sonderbetriebsvermögen des Steuerpflichtigen entsteht."
EStG-23-037,"Nein, der Journalist hat nicht recht. Gemäß § 2 des Einkommensteuergesetzes (EStG) werden auch Einkünfte aus freiberuflicher Tätigkeit berücksichtigt, die durch schriftstellerische oder künstlerische Leistungen erzielt werden. Der Journalist ist somit als freiberuflich tätig und unterliegt den entsprechenden steuerlichen Regelungen."
EStG-23-038,"Nein, das liegt nicht vor. Ein Gewerbebetrieb liegt nur vor, wenn ein Unternehmer Gewerbebetrieb im Sinne des Gewerbeordnung betreibt. Ein Steuerberater, der seine Kanzlei als Einzelunternehmer betreibt, ist kein Gewerbebetrieb im Sinne der Gewerbeordnung."
EStG-23-039,"Ja, da der Arzt seine Ordination als Einzelunternehmer betreibt, gelten seine Einkünfte aus der Tätigkeit als bliche Einkünfte aus Gewerbebetrieb."
EStG-23-040,"Nein, das stimmt nicht. Der Bauer führt neben dem land- und forstwirtschaftlichen Betrieb einen Hofladen, der als gesondert geführter Betrieb im Sinne des § 12 Abs. 7 zu behandeln ist. Daher fallen die Umsätze aus dem Hofladen nicht unter die Ausnahmeregelung für land- und forstwirtschaftliche Betriebe."
EStG-23-041,"Nein, die Einkünfte sind nicht als Einkünfte aus Gewerbebetrieb zu werten. 

Gemäß § 22 Abs. 2 EStG 1988 (nicht im Text erwähnt, aber anwendbar) gelten Einkünfte aus der Veräußerung von Immobilien, die innerhalb von 5 Jahren nach Erwerb verkauft werden, als Einkünfte aus Kapitalvermögen. 

Da die Privatperson das Haus innerhalb eines Jahres nach Erwerb verkauft, gelten die Einkünfte als Einkünfte aus Kapitalvermögen."
EStG-23-042,"Nein, der Klettergarten fällt nicht unter die Einkünfte aus Land- und Forstwirtschaft. Gemäß § 21 Abs. 1 Z 1 des Einkommensteuergesetzes (EStG) fallen unter Einkünfte aus Land- und Forstwirtschaft Einkünfte aus dem Betrieb von Landwirtschaft, Forstwirtschaft, Weinbau, Gartenbau, Obstbau, Gemüsebau und aus allen Betrieben, die Pflanzen und Pflanzenteile mit Hilfe der Naturkräfte gewinnen.

Der Klettergarten ist jedoch ein Betrieb, der nicht auf die Gewinnung von Pflanzen oder Pflanzenteilen mit Hilfe der Naturkräfte abzielt, sondern auf die Bereitstellung eines kommerziellen Angebots für die Öffentlichkeit. Daher ist der Klettergarten ein Gewerbebetrieb und fällt nicht unter die Einkünfte aus Land- und Forstwirtschaft."
EStG-23-043,"Nein, das ist nicht korrekt. Als diplomierte Krankenschwester ist sie wahrscheinlich als Arbeitnehmerin anzusehen, da sie in einem Kosmetikstudio tätig ist und nicht in einem medizinischen Bereich. Die Berufung auf ihre medizinische Ausbildung reicht nicht aus, um ihre Tätigkeit als freiberuflich zu qualifizieren."
EStG-23-044,"Nein, die Einkünfte aus Vermietung und Verpachtung fallen nicht unter Paragraph 28, Absatz eins, Ziffer eins und 4, da die Kommanditistin die Lagerhalle nicht an Dritte vermietet, sondern an die KG, an der sie beteiligt ist."
EStG-23-045,"Nein, ein Gewerbebetrieb nach § 23 EStG liegt nicht vor. Der Angestellte verkauft die Modellflugzeuge nicht als Haupterwerb, sondern lediglich aus Freude am Basteln. Die Verkaufserlöse decken nicht die Materialkosten, was darauf schließen lässt, dass es sich um eine Hobbysache handelt."
EStG-23-046,Gemäß § 7 Abs. 2 UStG sind die Gewinnanteile des atypisch stillen Gesellschafters als Einkünfte aus Kapitalvermögen zu versteuern.
EStG-23-047,"Nein, es handelt sich nicht um Einkünfte aus Gewerbebetrieb nach § 23 Z 2 EStG. Die Ehefrau ist nicht Gesellschafter der OG und daher nicht als Mitunternehmer anzusehen. Die Zinsen sind daher nicht als Gewinnanteile der Gesellschafter zu behandeln (§ 3 Z 3 EStG)."
EStG-23-048,"Nein, der Hobbygärtner erfüllt das Merkmal der Beteiligung am allgemeinen wirtschaftlichen Verkehr nicht, da seine Marmeladeherstellung und -verkauf eher einem Hobby oder einer Nebentätigkeit als einem gewerblichen Unternehmen entspricht. Der Verkauf über einen kleinen Selbstbedienungsautomaten an der Bundesstraße ist zwar ein gewerblicher Akt, aber die Größe und der Umfang der Tätigkeit sind nicht groß genug, um als gewerbliche Vermietung von Wirtschaftsgütern oder Verwaltung unkörperlicher Wirtschaftsgüter angesehen zu werden."
EStG-23-049,"Nein, der Verkauf der T-Shirts ist nicht als Gewerbebetrieb zu werten, da er Teil der künstlerischen Tätigkeit der Rockband ist und nicht als eigenständiger Gewerbebetrieb anzusehen ist. Der Verkauf von Merchandise-Produkten ist eine Nebenleistung zur Haupttätigkeit als Künstler und unterliegt daher nicht der Gewerbesteuer."
EStG-23-050,"Nein, der Unternehmer hat nicht recht. Die Weisungsgebundenheit gegenüber dem Franchise-Geber ist kein Grund, um die Selbstständigkeit für einen Gewerbebetrieb zu verneinen. Die Selbstständigkeit wird in § 23 EStG nicht durch die Art der Geschäftsbeziehung, sondern durch die wirtschaftliche Unabhängigkeit des Unternehmers bestimmt."
EStG-23-051,"Nein, das ist nicht korrekt. Gemäß § 2 Abs. 1 Z 1 lit. b UStG (Umsatzsteuergesetz) fallen Musik- und Gesangsaufführungen durch Einzelpersonen oder Personenzusammenschlüsse unter die Umsatzsteuerpflicht, unabhängig von der Nachhaltigkeit. Da das Musikfestival eine einmalige Veranstaltung ist, ist jedoch zu prüfen, ob es sich um eine ""regelmäßige Leistung"" handelt, wie in § 2 Abs. 1 Z 1 lit. c UStG definiert. Wenn das Festival jedoch nur ein einziges Mal stattfindet, ist es unwahrscheinlich, dass es als regelmäßige Leistung angesehen wird."
EStG-23-052,"Nein, es handelt sich nicht unbedingt um Einkünfte aus Gewerbebetrieb nach § 23 EStG. Der Text spricht von ""begünstigten Rechtsträgern im Sinne der §§ 34 ff BAO, deren satzungsgemäßer Zweck die Ausübung oder Förderung des Körpersportes ist"". E-Sport ist jedoch kein Körpersport im herkömmlichen Sinne. Daher ist die Steuerfreiheit für E-Sportler nicht direkt anwendbar."
EStG-23-053,"Basierend auf dem gegebenen Kontext, ist die Tätigkeit der Pensionistin nicht als Gewerbebetrieb einzustufen, da sie nur zeitweise und nicht regelmäßig ausgeübt wird. Die Meldung an den Arbeitgeber (pensionsauszahlenden Stelle) ist nicht erforderlich, da es sich nicht um eine regelmäßige Beschäftigung handelt."
EStG-23-054,"Nein, der Gesellschafter kann diese Einkünfte nicht als Einkünfte aus nichtselbstständiger Arbeit (Lohnsteuer) geltend machen, da er als Bauleiter auf den Baustellen der OG selbständig im Sinne der Z 1 oder 2 tätig wird."
EStG-23-055,"Nein, diese Zahlungen stellen keine Einkünfte aus Gewerbebetrieb dar, da der Bäcker bereits pensioniert ist und die Zahlungen nicht aus seiner aktiven Tätigkeit als Bäcker stammen. Die Zahlungen sind vielmehr eine einmalige Veräußerung von Vermögen, die nicht unter die Gewerbesteuer fällt."
EStG-23-056,"Dies fällt unter Land- und Forstwirtschaft. Der Hauptzweck des Betriebs ist die Zucht von Rassekatzen, was als Tierzucht- und Tierhaltungsbetrieb im Sinne des Paragraph 30, des Bewertungsgesetzes 1955, anzusehen ist."
EStG-23-057,"Nein, das ist nicht richtig. Der Student erzielt Einkünfte aus Gewerbebetrieb (§ 1 Z 2 EStG), da er Waren in großen Stückzahlen herstellt und verkauft. Die Selbstständigkeit liegt nicht in der Erfindung, sondern in der Herstellung und Vermarktung des Produkts."
EStG-23-058,"Ja, ein Gewerbebetrieb liegt vor. Der Nachhilfelehrer fehlt die Eigenschaften einer freiberuflichen Tätigkeit, da er sich der Mithilfe fachlich vorgebildeter Arbeitskräfte bedient und nicht selbst auf Grund eigener Fachkenntnisse leitend und eigenverantwortlich tätig wird."
